,name,rating,review,url,brand_id,seller_name,variant_hash,color_family,RAM Memory,Storage Capacity,price,Brand,Number Of Cameras,Model Year,Wireless Charging,SIM Type,Battery Capacity,Camera Front (Megapixels),price_value
69,HONOR X5,0.0,0.0,https://www.daraz.com.np/products/honor-x5-2gb-ram-32gb-storage-5000mah-large-battery-65-honor-full-view-display-i124520573-s1034014528.html?search=1,72341,HONOR Nepal,variant: 69,Orange,2GB,32GB,"Rs. 11,990",Honor,1,2022,No,Not Specified,5000 - 5999 mAh,5MP,11990.0
70,vivo Y20s 6,5.0,1.0,https://www.daraz.com.np/products/vivo-y20s-651-display-4-gb-ram-128g-rom-with-5000-mah-battery-capacity-i105176110-s1026834488.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 70,Purist Blue,4GB,128GB,"Rs. 23,999",Vivo,4,2020,No,Not Specified,Not Specified,Not Specified,23999.0
71,vivo Y20s 6,5.0,1.0,https://www.daraz.com.np/products/vivo-y20s-651-display-4-gb-ram-128g-rom-with-5000-mah-battery-capacity-i105176110-s1026834488.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 71,Obsidian Black,4GB,128GB,"Rs. 23,999",Vivo,4,2020,No,Not Specified,Not Specified,Not Specified,23999.0
72,Samsung Galaxy A03 C,4.6,5.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-sm-a032fds-2gb-ram32gb-rom-octa-core-processor-5000mah-battery-i111149695-s1032267203.html?search=1,4198,ARUN ELECTRONICS,variant: 72,Bronze,2GB,32GB,"Rs. 12,499",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5,12499.0
73,Samsung Galaxy A03 C,4.6,5.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-sm-a032fds-2gb-ram32gb-rom-octa-core-processor-5000mah-battery-i111149695-s1032267203.html?search=1,4198,ARUN ELECTRONICS,variant: 73,Onyx,2GB,32GB,"Rs. 12,499",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5,12499.0
74,Samsung Galaxy A03 C,4.6,5.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-sm-a032fds-2gb-ram32gb-rom-octa-core-processor-5000mah-battery-i111149695-s1032267203.html?search=1,4198,ARUN ELECTRONICS,variant: 74,Mint,2GB,32GB,"Rs. 12,499",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5,12499.0
75,Infinix Hot 12 Pro,5.0,1.0,https://www.daraz.com.np/products/infinix-hot-12-pro-6gb-ram64gb-rom-i119107903-s1032612712.html?search=1,12941,Galaxy Concern Pvt Ltd,variant: 75,Multicolor,6GB,64GB,"Rs. 19,450",Infinix,3,2022,No,Not Specified,5000 - 5999 mAh,8 MP,19450.0
76,OnePlus Nord 2 5G wi,4.7,3.0,https://www.daraz.com.np/products/oneplus-nord-2-5g-with-90-hz-fluid-amoled-display-65w-warp-charge-blue-haze-i105952706-s1027872852.html?search=1,12944,NS Traders Suppliers,variant: 76,Blue,12GB,256GB,"Rs. 69,000",OnePlus,4,2021,Yes,Not Specified,Not Specified,Not Specified,69000.0
77,Alcatel 1,0.0,0.0,https://www.daraz.com.np/products/alcatel-1-5033s-8gb-rom-1gb-ram-i104192416-s1025062428.html?search=1,12935,SHTC Nepal,variant: 77,Black,1GB,8GB,"Rs. 6,230",Alcatel,2,2019,No,Not Specified,2000 - 2999 mAh,5 MP,6230.0
78,Infinix HOT 12 i,5.0,1.0,https://www.daraz.com.np/products/infinix-hot-12-i-4gb-ram-extended-upto-7gb-64-storage-66-display-5000mah-battery-i116725108-s1033889611.html?search=1,12941,INFINIX NEPAL,variant: 78,Black,4GB,64GB,"Rs. 15,599",Infinix,3,Not Specified,No,Not Specified,5000 - 5999 mAh,8,15599.0
79,Infinix HOT 12 i,5.0,1.0,https://www.daraz.com.np/products/infinix-hot-12-i-4gb-ram-extended-upto-7gb-64-storage-66-display-5000mah-battery-i116725108-s1033889611.html?search=1,12941,INFINIX NEPAL,variant: 79,Blue,4GB,64GB,"Rs. 15,599",Infinix,3,Not Specified,No,Not Specified,5000 - 5999 mAh,8,15599.0
80,OnePlus Nord CE 2 Li,5.0,1.0,https://www.daraz.com.np/products/oneplus-nord-ce-2-lite-8gb-ram-128-gb-rom-i115542117-s1031583125.html?search=1,12944,NS Traders Suppliers,variant: 80,Black Dusk,8GB,128GB,"Rs. 40,500",OnePlus,3,2022,Not Specified,Nano,4000 - 4999 mAh,16MP,40500.0
81,OnePlus N20 SE Mobil,0.0,0.0,https://www.daraz.com.np/products/oneplus-n20-se-mobile-phone-4-gb-ram-128-gb-storage-656-inch-display-33w-super-vooc-charger-i126115828-s1034165014.html?search=1,12944,ONEPLUS,variant: 81,Celestial Black,4GB,128GB,"Rs. 25,999",OnePlus,3,2022,Not Specified,Not Specified,5000 - 5999 mAh,8,25999.0
82,OnePlus N20 SE Mobil,0.0,0.0,https://www.daraz.com.np/products/oneplus-n20-se-mobile-phone-4-gb-ram-128-gb-storage-656-inch-display-33w-super-vooc-charger-i126115828-s1034165014.html?search=1,12944,ONEPLUS,variant: 82,Jade Green,4GB,128GB,"Rs. 25,999",OnePlus,3,2022,Not Specified,Not Specified,5000 - 5999 mAh,8,25999.0
83,Apple iPhone SE,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-se-3rd-generation-128gb-isure-i118775697-s1032543074.html?search=1,4178,iSure.,variant: 83,Red,4GB,128GB,"Rs. 87,000",Apple,1,2022,Yes,Not Specified,2000 - 2999 mAh,12MP,87000.0
84,Moto G31,5.0,4.0,https://www.daraz.com.np/products/moto-g31-4gb-ram-128gb-storage-oled-fhd-display-i118415271-s1032553023.html?search=1,4212,Motorola,variant: 84,Meteorite Grey,4GB,128GB,"Rs. 23,999",Motorola,3,Not Specified,No,Not Specified,5000 - 5999 mAh,13,23999.0
85,Moto G31,5.0,4.0,https://www.daraz.com.np/products/moto-g31-4gb-ram-128gb-storage-oled-fhd-display-i118415271-s1032553023.html?search=1,4212,Motorola,variant: 85,Baby Blue,4GB,128GB,"Rs. 22,999",Motorola,3,Not Specified,No,Not Specified,5000 - 5999 mAh,13,22999.0
86,Infinix HOT 12 PLAY,1.0,1.0,https://www.daraz.com.np/products/infinix-hot-12-play-4gb-ram-682-display128gb-storage-6000mah-battery-90hz-refresh-rate-i115579888-s1031605105.html?search=1,12941,INFINIX NEPAL,variant: 86,Racing Black,4GB,128GB,"Rs. 18,299",Infinix,2,Not Specified,Not Specified,Not Specified,6000 - 6999 mAh,8,18299.0
87,Infinix HOT 12 PLAY,1.0,1.0,https://www.daraz.com.np/products/infinix-hot-12-play-4gb-ram-682-display128gb-storage-6000mah-battery-90hz-refresh-rate-i115579888-s1031605105.html?search=1,12941,INFINIX NEPAL,variant: 87,Horizon Blue,4GB,128GB,"Rs. 18,299",Infinix,2,Not Specified,Not Specified,Not Specified,6000 - 6999 mAh,8,18299.0
88,MOTOROLA e40,5.0,2.0,https://www.daraz.com.np/products/motorola-e40-4gb-ram-64gb-storage-65-inch-ips-display-i114879507-s1031311076.html?search=1,4212,Motorola,variant: 88,Pink Clay,4GB,64GB,"Rs. 18,999",Motorola,4,2021,No,Not Specified,5000 - 5999 mAh,8,18999.0
89,MOTOROLA e40,5.0,2.0,https://www.daraz.com.np/products/motorola-e40-4gb-ram-64gb-storage-65-inch-ips-display-i114879507-s1031311076.html?search=1,4212,Motorola,variant: 89,Dark Cedar,4GB,64GB,"Rs. 19,999",Motorola,4,2021,No,Not Specified,5000 - 5999 mAh,8,19999.0
90,Samsung Galaxy M33 5,5.0,4.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-6gb128gb-120hz-refresh-rate-6000mah-battery-mobile-phone-i113719938-s1030933182.html?search=1,4198,ARUN ELECTRONICS,variant: 90,Blue,6GB,128GB,"Rs. 33,999",Samsung,5,Not Specified,No,Nano,6000 - 6999 mAh,8,33999.0
91,Samsung Galaxy M33 5,5.0,4.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-6gb128gb-120hz-refresh-rate-6000mah-battery-mobile-phone-i113719938-s1030933182.html?search=1,4198,ARUN ELECTRONICS,variant: 91,Green,6GB,128GB,"Rs. 33,999",Samsung,5,Not Specified,No,Nano,6000 - 6999 mAh,8,33999.0
92,Samsung Galaxy M33 5,5.0,4.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-6gb128gb-120hz-refresh-rate-6000mah-battery-mobile-phone-i113719938-s1030933182.html?search=1,4198,ARUN ELECTRONICS,variant: 92,Brown,6GB,128GB,"Rs. 33,999",Samsung,5,Not Specified,No,Nano,6000 - 6999 mAh,8,33999.0
93,OnePlus Nord 2T 5G M,5.0,1.0,https://www.daraz.com.np/products/oneplus-nord-2t-5g-mediatek-dimensity-1300-50mp-camera-643-inch-fluid-amoled-90hz-fhd-i115543017-s1031585068.html?search=1,12944,NS Traders Suppliers,variant: 93,Gray shadow,8GB,128GB,"Rs. 64,200",OnePlus,4,2022,No,Nano,4000 - 4999 mAh,32,64200.0
94,HONOR X7 4GB RAM,5.0,1.0,https://www.daraz.com.np/products/honor-x7-4gb-ram-128gb-storage-674-inch-90hz-refresh-rate-display5000mah-battery-with-225w-honor-supercharger-i115786370-s1031677555.html?search=1,72341,HONOR Nepal,variant: 94,Deep Sea Blue,4GB,128GB,"Rs. 22,990",Honor,4,Not Specified,No,Not Specified,5000 - 5999 mAh,8,22990.0
95,HONOR X7 4GB RAM,5.0,1.0,https://www.daraz.com.np/products/honor-x7-4gb-ram-128gb-storage-674-inch-90hz-refresh-rate-display5000mah-battery-with-225w-honor-supercharger-i115786370-s1031677555.html?search=1,72341,HONOR Nepal,variant: 95,Titanium Silver,4GB,128GB,"Rs. 22,990",Honor,4,Not Specified,No,Not Specified,5000 - 5999 mAh,8,22990.0
96,HONOR X7 4GB RAM,5.0,1.0,https://www.daraz.com.np/products/honor-x7-4gb-ram-128gb-storage-674-inch-90hz-refresh-rate-display5000mah-battery-with-225w-honor-supercharger-i115786370-s1031677555.html?search=1,72341,HONOR Nepal,variant: 96,Midnight Black,4GB,128GB,"Rs. 22,990",Honor,4,Not Specified,No,Not Specified,5000 - 5999 mAh,8,22990.0
97,Samsung Galaxy A03 C,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-2gb32gb-ii-battery-li-ion-5000-mah-ii-65-inches-pls-tft-display-i120077695-s1033975896.html?search=1,4198,Electronics Planet,variant: 97,Bronze,2GB,32GB,"Rs. 12,300",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5MP,12300.0
98,Samsung Galaxy A03 C,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-2gb32gb-ii-battery-li-ion-5000-mah-ii-65-inches-pls-tft-display-i120077695-s1033975896.html?search=1,4198,Electronics Planet,variant: 98,Green,2GB,32GB,"Rs. 12,300",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5MP,12300.0
99,Samsung Galaxy A03 C,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-2gb32gb-ii-battery-li-ion-5000-mah-ii-65-inches-pls-tft-display-i120077695-s1033975896.html?search=1,4198,Electronics Planet,variant: 99,Black,2GB,32GB,"Rs. 12,300",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5MP,12300.0
100,Narzo 50,5.0,1.0,https://www.daraz.com.np/products/narzo-50-speed-black-4gb-ram64gb-storage-helio-g96-processor-50mp-ai-triple-camera-120hz-ultra-smooth-display-i117034783-s1032047317.html?search=1,124051041,narzo by realme,variant: 100,Black,4GB,64GB,"Rs. 23,999",narzo by realme,3,2022,No,Not Specified,5000 - 5999 mAh,16MP,23999.0
101,Narzo 50,5.0,1.0,https://www.daraz.com.np/products/narzo-50-speed-black-4gb-ram64gb-storage-helio-g96-processor-50mp-ai-triple-camera-120hz-ultra-smooth-display-i117034783-s1032047317.html?search=1,124051041,narzo by realme,variant: 101,Blue,4GB,64GB,"Rs. 23,999",narzo by realme,3,2022,No,Not Specified,5000 - 5999 mAh,16MP,23999.0
102,Infinix Hot 12i,5.0,1.0,https://www.daraz.com.np/products/infinix-hot-12i-4gb-ram64gb-rom-i121829159-s1033132328.html?search=1,12941,Galaxy Concern Pvt Ltd,variant: 102,Multicolor,4GB,64GB,"Rs. 15,399",Infinix,3,2022,No,Not Specified,5000 - 5999 mAh,8 MP,15399.0
103,realme C35,0.0,0.0,https://www.daraz.com.np/products/realme-c35-6128gb-66-fhd-display-18w-quick-charge-unisoc-tiger-t616-chipset-i123238485-s1033480330.html?search=1,202391,S&P Gadgets Hub,variant: 103,Glowing green,4GB,64GB,"Rs. 21,199",RealMe,4,2022,No,Not Specified,5000 - 5999 mAh,8mp,21199.0
104,realme C35,0.0,0.0,https://www.daraz.com.np/products/realme-c35-6128gb-66-fhd-display-18w-quick-charge-unisoc-tiger-t616-chipset-i123238485-s1033480330.html?search=1,202391,S&P Gadgets Hub,variant: 104,Glowing black,4GB,64GB,"Rs. 21,199",RealMe,4,2022,No,Not Specified,5000 - 5999 mAh,8mp,21199.0
105,realme C35,0.0,0.0,https://www.daraz.com.np/products/realme-c35-6128gb-66-fhd-display-18w-quick-charge-unisoc-tiger-t616-chipset-i123238485-s1033480330.html?search=1,202391,S&P Gadgets Hub,variant: 105,Glowing green,4GB,128GB,"Rs. 22,699",RealMe,4,2022,No,Not Specified,5000 - 5999 mAh,8mp,22699.0
106,realme C35,0.0,0.0,https://www.daraz.com.np/products/realme-c35-6128gb-66-fhd-display-18w-quick-charge-unisoc-tiger-t616-chipset-i123238485-s1033480330.html?search=1,202391,S&P Gadgets Hub,variant: 106,Glowing black,4GB,128GB,"Rs. 22,699",RealMe,4,2022,No,Not Specified,5000 - 5999 mAh,8mp,22699.0
107,realme C35,0.0,0.0,https://www.daraz.com.np/products/realme-c35-6128gb-66-fhd-display-18w-quick-charge-unisoc-tiger-t616-chipset-i123238485-s1033480330.html?search=1,202391,S&P Gadgets Hub,variant: 107,Glowing green,6GB,128GB,"Rs. 24,899",RealMe,4,2022,No,Not Specified,5000 - 5999 mAh,8mp,24899.0
108,realme C35,0.0,0.0,https://www.daraz.com.np/products/realme-c35-6128gb-66-fhd-display-18w-quick-charge-unisoc-tiger-t616-chipset-i123238485-s1033480330.html?search=1,202391,S&P Gadgets Hub,variant: 108,Glowing black,6GB,128GB,"Rs. 24,899",RealMe,4,2022,No,Not Specified,5000 - 5999 mAh,8mp,24899.0
109,OnePlus Nord N20 SE,5.0,1.0,https://www.daraz.com.np/products/oneplus-nord-n20-se-4gb64gb-mediatek-mt6765g-helio-g35-5000mah-battery-i121658780-s1033103274.html?search=1,12944,MK Trade Line,variant: 109,Celestial Black,4GB,64GB,"Rs. 23,000",OnePlus,3,2022,No,Not Specified,5000 - 5999 mAh,8,23000.0
110,OnePlus Nord N20 SE,5.0,1.0,https://www.daraz.com.np/products/oneplus-nord-n20-se-4gb64gb-mediatek-mt6765g-helio-g35-5000mah-battery-i121658780-s1033103274.html?search=1,12944,MK Trade Line,variant: 110,Blue,4GB,64GB,"Rs. 23,000",OnePlus,3,2022,No,Not Specified,5000 - 5999 mAh,8,23000.0
111,realme C30s,5.0,1.0,https://www.daraz.com.np/products/realme-c30s-464gb-65-fhd-display-5000-mah-battery-fast-side-fingerprint-i120699361-s1032907998.html?search=1,202391,Realme,variant: 111,Stripe Black,4GB,64GB,"Rs. 15,999",RealMe,2,2022,No,Not Specified,4000 - 4999 mAh,5MP,15999.0
112,realme C30s,5.0,1.0,https://www.daraz.com.np/products/realme-c30s-464gb-65-fhd-display-5000-mah-battery-fast-side-fingerprint-i120699361-s1032907998.html?search=1,202391,Realme,variant: 112,Stripe Blue,4GB,64GB,"Rs. 15,999",RealMe,2,2022,No,Not Specified,4000 - 4999 mAh,5MP,15999.0
113,OnePlus 9 Pro 5G,5.0,6.0,https://www.daraz.com.np/products/oneplus-9-pro-5g-storage-256-gb-120-hz-fluid-amoled-display-20-hasselblad-camera-1-year-screen-breakage-insurance-i108100577-s1029105405.html?search=1,12944,OnePlus Nepal,variant: 113,Green,8GB,256GB,"Rs. 119,990",OnePlus,4,2021,Yes,Not Specified,Not Specified,Not Specified,119990.0
114,ONEPLUS Nord N20 SE,5.0,4.0,https://www.daraz.com.np/products/oneplus-nord-n20-se-4gb64gb-656-display-5000mah-battery-i117985156-s1032354591.html?search=1,12944,ARUN ELECTRONICS,variant: 114,Celestial Black,4GB,64GB,"Rs. 23,499",OnePlus,3,2022,No,Nano,5000 - 5999 mAh,8,23499.0
115,ONEPLUS Nord N20 SE,5.0,4.0,https://www.daraz.com.np/products/oneplus-nord-n20-se-4gb64gb-656-display-5000mah-battery-i117985156-s1032354591.html?search=1,12944,ARUN ELECTRONICS,variant: 115,Blue Oasis,4GB,64GB,"Rs. 23,499",OnePlus,3,2022,No,Nano,5000 - 5999 mAh,8,23499.0
116,OPPO A77s 8GB Ram 12,5.0,1.0,https://www.daraz.com.np/products/oppo-a77s-8gb-ram-128gb-rom-50mp-rear-camera-5000mah-battery-33w-fast-charging-i120639403-s1032901626.html?search=1,12933,Rojeko Mart,variant: 116,Orange,8GB,128GB,"Rs. 30,499",OPPO,3,2022,Not Specified,Not Specified,5000 - 5999 mAh,8mp,30499.0
117,OPPO A77s 8GB Ram 12,5.0,1.0,https://www.daraz.com.np/products/oppo-a77s-8gb-ram-128gb-rom-50mp-rear-camera-5000mah-battery-33w-fast-charging-i120639403-s1032901626.html?search=1,12933,Rojeko Mart,variant: 117,Black,8GB,128GB,"Rs. 30,499",OPPO,3,2022,Not Specified,Not Specified,5000 - 5999 mAh,8mp,30499.0
118,Lava Benco V80,0.0,0.0,https://www.daraz.com.np/products/lava-benco-v80-ae9010-ram-4gb-64gb-face-unlock-rear-mounted-fingerprint-i124367036-s1033793379.html?search=1,36368,Dreams mobile repairing sales & service center,variant: 118,Light Grey,4GB,64GB,"Rs. 12,350",Lava,3,2021,No,Not Specified,5000 - 5999 mAh,8,12350.0
119,Samsung Galaxy A53 5,5.0,2.0,https://www.daraz.com.np/products/samsung-galaxy-a53-5g-8gb128gb-super-amoled-display-120hz-under-display-fingerprint-stereo-speakers-i114359125-s1031043555.html?search=1,4198,ARUN ELECTRONICS,variant: 119,Blue,8GB,128GB,"Rs. 57,499",Samsung,5,2022,No,Nano,5000 - 5999 mAh,32,57499.0
120,Samsung Galaxy A53 5,5.0,2.0,https://www.daraz.com.np/products/samsung-galaxy-a53-5g-8gb128gb-super-amoled-display-120hz-under-display-fingerprint-stereo-speakers-i114359125-s1031043555.html?search=1,4198,ARUN ELECTRONICS,variant: 120,Black,8GB,128GB,"Rs. 57,499",Samsung,5,2022,No,Nano,5000 - 5999 mAh,32,57499.0
121,Samsung Galaxy A53 5,5.0,2.0,https://www.daraz.com.np/products/samsung-galaxy-a53-5g-8gb128gb-super-amoled-display-120hz-under-display-fingerprint-stereo-speakers-i114359125-s1031043555.html?search=1,4198,ARUN ELECTRONICS,variant: 121,Peach,8GB,128GB,"Rs. 57,499",Samsung,5,2022,No,Nano,5000 - 5999 mAh,32,57499.0
122,Samsung Galaxy S23 U,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-s23-ultra-12gb256gb-dynamic-amoled-displa-qualcomm-snapdragon-8-gen-2-chipse-dustproo-ip68-water-resistant-insurance-i124435213-s1033785208.html?search=1,4198,246Impex,variant: 122,Black,12GB,256GB,"Rs. 191,999",Samsung,5,2023,Yes,Nano,5000 - 5999 mAh,12MP,191999.0
123,NARZO 50i  5000 mAh ,5.0,1.0,https://www.daraz.com.np/products/narzo-50i-5000-mah-battery-65-hd-display232-gb-i109715168-s1032752189.html?search=1,124051041,narzo by realme,variant: 123,Deep green,2GB,32GB,"Rs. 13,499",narzo by realme,2,2021,No,Not Specified,5000 - 5999 mAh,5 MP,13499.0
124,Coolpad Cool 10,5.0,1.0,https://www.daraz.com.np/products/coolpad-cool-10-651-hd-incell-4gb-ram-128-gb-rom-16mp-triple-camera-5000-mah-i105112399-s1027180151.html?search=1,30297,COOLPAD,variant: 124,Black,4GB,128GB,"Rs. 17,495",Coolpad,3,2020,No,Not Specified,Not Specified,Not Specified,17495.0
125,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-8gb128gb-50mp2mp2mp-rear-camera-66-fhd-90hz-display-5000mah-battery-i125955600-s1034134386.html?search=1,4198,ARUN ELECTRONICS,variant: 125,Black,8GB,128GB,"Rs. 29,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13MP,29999.0
126,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-8gb128gb-50mp2mp2mp-rear-camera-66-fhd-90hz-display-5000mah-battery-i125955600-s1034134386.html?search=1,4198,ARUN ELECTRONICS,variant: 126,Light green,8GB,128GB,"Rs. 29,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13MP,29999.0
127,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-8gb128gb-50mp2mp2mp-rear-camera-66-fhd-90hz-display-5000mah-battery-i125955600-s1034134386.html?search=1,4198,ARUN ELECTRONICS,variant: 127,Dark Red,8GB,128GB,"Rs. 29,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13MP,29999.0
128,Samsung Galaxy A04,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a04-4gb64gb-50mp-rear-camera-65-hd-display-5000mah-battery-i125589915-s1034059786.html?search=1,4198,AR Tech Factory,variant: 128,Maroon,4GB,64GB,"Rs. 15,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5,15999.0
129,Samsung Galaxy A04,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a04-4gb64gb-50mp-rear-camera-65-hd-display-5000mah-battery-i125589915-s1034059786.html?search=1,4198,AR Tech Factory,variant: 129,Black,4GB,64GB,"Rs. 15,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5,15999.0
130,Samsung Galaxy A04,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a04-4gb64gb-50mp-rear-camera-65-hd-display-5000mah-battery-i125589915-s1034059786.html?search=1,4198,AR Tech Factory,variant: 130,Dark Green,4GB,64GB,"Rs. 15,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5,15999.0
131,Infinix Hot 10S,0.0,0.0,https://www.daraz.com.np/products/infinix-hot-10s-mobile-i124466087-s1033785667.html?search=1,12941,Mata Pathibhara Suppliers,variant: 131,Black,4GB,128GB,"Rs. 17,000",Infinix,3,Not Specified,No,Not Specified,6000 - 6999 mAh,8Mp,17000.0
132,Infinix Hot 10S,0.0,0.0,https://www.daraz.com.np/products/infinix-hot-10s-mobile-i124466087-s1033785667.html?search=1,12941,Mata Pathibhara Suppliers,variant: 132,Grey,4GB,128GB,"Rs. 17,000",Infinix,3,Not Specified,No,Not Specified,6000 - 6999 mAh,8Mp,17000.0
133,Infinix Hot 10S,0.0,0.0,https://www.daraz.com.np/products/infinix-hot-10s-mobile-i124466087-s1033785667.html?search=1,12941,Mata Pathibhara Suppliers,variant: 133,Purple,4GB,128GB,"Rs. 17,000",Infinix,3,Not Specified,No,Not Specified,6000 - 6999 mAh,8Mp,17000.0
134,Oppo A16 4GB Ram 64G,5.0,1.0,https://www.daraz.com.np/products/oppo-a16-4gb-ram-64gb-rom-5000mah-battery-software-android-11-with-coloros-111-i114995485-s1031465843.html?search=1,12933,Rojeko Mart,variant: 134,Grey,4GB,64GB,"Rs. 23,000",OPPO,4,Not Specified,Not Specified,Not Specified,5000 - 5999 mAh,8mp,23000.0
135,Samsung Galaxy A23,5.0,1.0,https://www.daraz.com.np/products/samsung-galaxy-a23-6gb128gb-i-66-inches-pls-lcd-90hz-qualcomm-sm6225-snapdragon-680-chipset-i120343710-s1032852828.html?search=1,4198,Electronics Planet,variant: 135,Black,6GB,128GB,"Rs. 27,580",Samsung,5,2022,No,Nano,5000 - 5999 mAh,"8 MP, f/2.2, (wide)",27580.0
136,HONOR X8 6GB RAM,5.0,1.0,https://www.daraz.com.np/products/honor-x8-6gb-ram-128gb-storage-67-inch-90hz-refresh-rate-display4000mah-battery-with-225w-honor-supercharger-i115816622-s1031684034.html?search=1,72341,HONOR Nepal,variant: 136,Midnight Black,6GB,128GB,"Rs. 29,990",Honor,4,Not Specified,No,Not Specified,4000 - 4999 mAh,16,29990.0
137,HONOR X8 6GB RAM,5.0,1.0,https://www.daraz.com.np/products/honor-x8-6gb-ram-128gb-storage-67-inch-90hz-refresh-rate-display4000mah-battery-with-225w-honor-supercharger-i115816622-s1031684034.html?search=1,72341,HONOR Nepal,variant: 137,Ocean Blue,6GB,128GB,"Rs. 29,990",Honor,4,Not Specified,No,Not Specified,4000 - 4999 mAh,16,29990.0
138,Samsung Galaxy A04e,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a04e332gb-i124820864-s1033908481.html?search=1,4198,Kuyan Techno PVT LTD,variant: 138,Light Blue,3GB,32GB,"Rs. 12,690",Samsung,2,Not Specified,No,Not Specified,Not Specified,Not Specified,12690.0
139,Oppo A17,0.0,0.0,https://www.daraz.com.np/products/oppo-a17-4gb64gb-4gb-extended-ram-premium-leather-feel-design-50mp-ai-camera-5000mah-long-lasting-battery-i125155897-s1033975729.html?search=1,12933,246Impex,variant: 139,Black,4GB,64GB,"Rs. 19,600",OPPO,3,2022,No,Nano,5000 - 5999 mAh,5MP,19600.0
140,Oppo A17,0.0,0.0,https://www.daraz.com.np/products/oppo-a17-4gb64gb-4gb-extended-ram-premium-leather-feel-design-50mp-ai-camera-5000mah-long-lasting-battery-i125155897-s1033975729.html?search=1,12933,246Impex,variant: 140,Blue,4GB,64GB,"Rs. 19,600",OPPO,3,2022,No,Nano,5000 - 5999 mAh,5MP,19600.0
141,Moto G22,4.0,1.0,https://www.daraz.com.np/products/moto-g22-4gb-ram-128gb-storage-65inch-90hz-refresh-rate-i118301268-s1032420411.html?search=1,4212,Motorola,variant: 141,Cosmic Black,4GB,128GB,"Rs. 21,499",Motorola,3,Not Specified,Not Specified,Not Specified,5000 - 5999 mAh,16,21499.0
142,Moto G22,4.0,1.0,https://www.daraz.com.np/products/moto-g22-4gb-ram-128gb-storage-65inch-90hz-refresh-rate-i118301268-s1032420411.html?search=1,4212,Motorola,variant: 142,Iceberg Blue,4GB,128GB,"Rs. 22,499",Motorola,3,Not Specified,Not Specified,Not Specified,5000 - 5999 mAh,16,22499.0
143,REALME C35 6,0.0,0.0,https://www.daraz.com.np/products/realme-c35-66-fhd-lcd-glowing-greenglowing-black-4gb-ram-64gb-storage-4gb-ram128gb-storage-and-6gb-ram-128-gb-rom-i116014433-s1032691996.html?search=1,202391,NS Traders Suppliers,variant: 143,Black,4GB,64GB,"Rs. 21,299",RealMe,2,2022,No,Nano,5000 - 5999 mAh,8 MP,21299.0
144,REALME C35 6,0.0,0.0,https://www.daraz.com.np/products/realme-c35-66-fhd-lcd-glowing-greenglowing-black-4gb-ram-64gb-storage-4gb-ram128gb-storage-and-6gb-ram-128-gb-rom-i116014433-s1032691996.html?search=1,202391,NS Traders Suppliers,variant: 144,Green,4GB,64GB,"Rs. 20,499",RealMe,2,2022,No,Nano,5000 - 5999 mAh,8 MP,20499.0
145,REALME C35 6,0.0,0.0,https://www.daraz.com.np/products/realme-c35-66-fhd-lcd-glowing-greenglowing-black-4gb-ram-64gb-storage-4gb-ram128gb-storage-and-6gb-ram-128-gb-rom-i116014433-s1032691996.html?search=1,202391,NS Traders Suppliers,variant: 145,Black,4GB,128GB,"Rs. 22,799",RealMe,2,2022,No,Nano,5000 - 5999 mAh,8 MP,22799.0
